v(v_in),v(out),v(c1),v(c2),v(tail)
2.731999999999920714e+00,4.975127270038055549e+00,3.367941607771805845e+00,4.999728006960147297e+00,2.097895715983571385e+00
2.733999999999920494e+00,4.975146060512074087e+00,3.366582963684226826e+00,4.999747994808836360e+00,2.099870174287763458e+00
2.735999999999920274e+00,4.975164798580765435e+00,3.365225299394948522e+00,4.999766514013088248e+00,2.101844673847409251e+00
2.737999999999920053e+00,4.975183485454975241e+00,3.363868542086117852e+00,4.999783672401560963e+00,2.103819213231088447e+00
2.739999999999919833e+00,4.975202122261189075e+00,3.362512624390240568e+00,4.999799570020110551e+00,2.105793791110775359e+00
2.741999999999919613e+00,4.975220710050821005e+00,3.361157483804178003e+00,4.999814299391969641e+00,2.107768406254545646e+00
2.743999999999919392e+00,4.975239249803525610e+00,3.359803062472749513e+00,4.999827946363613052e+00,2.109743057518849163e+00
2.745999999999919172e+00,4.975257742434696873e+00,3.358449306706887683e+00,4.999840590453979772e+00,2.111717743841077688e+00
2.747999999999918952e+00,4.975276188797298715e+00,3.357096166875483956e+00,4.999852305377685546e+00,2.113692464237000301e+00
2.749999999999918732e+00,4.975294589689263525e+00,3.355743596937576179e+00,4.999863159327261997e+00,2.115667217790887733e+00
2.751999999999918511e+00,4.975312945857049307e+00,3.354391554189687596e+00,4.999873215643009239e+00,2.117642003652101756e+00
2.753999999999918291e+00,4.975331257999305201e+00,3.353039999081006250e+00,4.999882532829004411e+00,2.119616821030143150e+00
2.755999999999918071e+00,4.975349526768299668e+00,3.351688895059133255e+00,4.999891165294862994e+00,2.121591669192398832e+00
2.757999999999917851e+00,4.975367752777368757e+00,3.350338208166463438e+00,4.999899163280560721e+00,2.123566547455510545e+00
2.759999999999917630e+00,4.975385936600931203e+00,3.348987906967522576e+00,4.999906573427145062e+00,2.125541455185059103e+00
2.761999999999917410e+00,4.975404078777738270e+00,3.347637962372613352e+00,4.999913438951329780e+00,2.127516391791021366e+00
2.763999999999917190e+00,4.975422179815950585e+00,3.346288347307512456e+00,4.999919799842882817e+00,2.129491356722672979e+00
2.765999999999916970e+00,4.975440240190964758e+00,3.344939036844240210e+00,4.999925693211480393e+00,2.131466349470243937e+00
2.767999999999916749e+00,4.975458260352489503e+00,3.343590007765181671e+00,4.999931153366804715e+00,2.133441369556090095e+00
2.769999999999916529e+00,4.975476240722545462e+00,3.342241238654871882e+00,4.999936212217557241e+00,2.135416416537289308e+00
2.771999999999916309e+00,4.975494181700513607e+00,3.340892709631421376e+00,4.999940899197302002e+00,2.137391490000401184e+00
2.773999999999916088e+00,4.975512083663288898e+00,3.339544402240782528e+00,4.999945241636570614e+00,2.139366589559005494e+00
2.775999999999915868e+00,4.975529946967210293e+00,3.338196299435579384e+00,4.999949264914247848e+00,2.141341714853869593e+00
2.777999999999915648e+00,4.975547771949960563e+00,3.336848385382650495e+00,4.999952992389125050e+00,2.143316865548119399e+00
2.779999999999915428e+00,4.975565558930545862e+00,3.335500645493951755e+00,4.999956445905580971e+00,2.145292041329720067e+00
2.781999999999915207e+00,4.975583308212538469e+00,3.334153066160318701e+00,4.999959645538309516e+00,2.147267241903870083e+00
2.783999999999914987e+00,4.975601020085241188e+00,3.332805634784912208e+00,4.999962609954399007e+00,2.149242466996306611e+00
2.785999999999914767e+00,4.975618694822109056e+00,3.331458339765161814e+00,4.999965356433224706e+00,2.151217716351010445e+00
2.787999999999914547e+00,4.975636332684161722e+00,3.330111170331876203e+00,4.999967901045763163e+00,2.153192989727978457e+00
2.789999999999914326e+00,4.975653933921939220e+00,3.328764116422202601e+00,4.999970258576373894e+00,2.155168286900470243e+00
2.791999999999914106e+00,4.975671498773137635e+00,3.327417168798388669e+00,4.999972442772045333e+00,2.157143607657644235e+00
2.793999999999913886e+00,4.975689027465465486e+00,3.326070318907772272e+00,4.999974466418598773e+00,2.159118951801567654e+00
2.795999999999913666e+00,4.975706520216966133e+00,3.324723558819592029e+00,4.999976341286079595e+00,2.161094319145755005e+00
2.797999999999913445e+00,4.975723977237117346e+00,3.323376881177009246e+00,4.999978078319421648e+00,2.163069709514928274e+00
2.799999999999913225e+00,4.975741398728380283e+00,3.322030279041843226e+00,4.999979687615566881e+00,2.165045122742555339e+00
2.801999999999913005e+00,4.975758784882182262e+00,3.320683746264592173e+00,4.999981178646641489e+00,2.167020558674935593e+00
2.803999999999912784e+00,4.975776135885715767e+00,3.319337276932244229e+00,4.999982560019769373e+00,2.168996017165305101e+00
2.805999999999912564e+00,4.975793451918866239e+00,3.317990865588299254e+00,4.999983839817512710e+00,2.170971498073883676e+00
2.807999999999912344e+00,4.975810733154917287e+00,3.316644507265336106e+00,4.999985025559068319e+00,2.172947001270608691e+00
2.809999999999912124e+00,4.975827979762058817e+00,3.315298197281989712e+00,4.999986124116425401e+00,2.174922526631333675e+00
2.811999999999911903e+00,4.975845191902365627e+00,3.313951931374894855e+00,4.999987141877961783e+00,2.176898074038809749e+00
2.813999999999911683e+00,4.975862369733840218e+00,3.312605705490137886e+00,4.999988084825718992e+00,2.178873643381133540e+00
2.815999999999911463e+00,4.975879513409131150e+00,3.311259515999436243e+00,4.999988958443105425e+00,2.180849234553106530e+00
2.817999999999911243e+00,4.975896623076540237e+00,3.309913359503653396e+00,4.999989767787146988e+00,2.182824847454515105e+00
2.819999999999911022e+00,4.975913698882129310e+00,3.308567232729071605e+00,4.999990517683725599e+00,2.184800481987788867e+00
2.821999999999910802e+00,4.975930740965861077e+00,3.307221132818769060e+00,4.999991212419828024e+00,2.186776138063043273e+00
2.823999999999910582e+00,4.975947749464998182e+00,3.305875057092432456e+00,4.999991856060005624e+00,2.188751815593224404e+00
2.825999999999910361e+00,4.975964724514882143e+00,3.304529002931638093e+00,4.999992452343636096e+00,2.190727514493556960e+00
2.827999999999910141e+00,4.975981666245676394e+00,3.303182968109207973e+00,4.999993004830988852e+00,2.192703234685500213e+00
2.829999999999909921e+00,4.975998574786374640e+00,3.301836950417210481e+00,4.999993516672047278e+00,2.194678976091753331e+00
2.831999999999909701e+00,4.976015450263465922e+00,3.300490947835886146e+00,4.999993990874863847e+00,2.196654738638764481e+00
2.833999999999909480e+00,4.976032292799139611e+00,3.299144958566913033e+00,4.999994430238647425e+00,2.198630522256005637e+00
2.835999999999909260e+00,4.976049102515062827e+00,3.297798980886459841e+00,4.999994837243863621e+00,2.200606326875511165e+00
2.837999999999909040e+00,4.976065879529351754e+00,3.296453013250266295e+00,4.999995214358683882e+00,2.202582152432420504e+00
2.839999999999908820e+00,4.976082623960135010e+00,3.295107054090950616e+00,4.999995563718199421e+00,2.204557998861778501e+00
2.841999999999908599e+00,4.976099335921360556e+00,3.293761102132281238e+00,4.999995887387093774e+00,2.206533866103163710e+00
2.843999999999908379e+00,4.976116015526652170e+00,3.292415156094638640e+00,4.999996187287476523e+00,2.208509754097547795e+00
2.845999999999908159e+00,4.976132662886775471e+00,3.291069214847820223e+00,4.999996465125861711e+00,2.210485662787334604e+00
2.847999999999907939e+00,4.976149278112738550e+00,3.289723277267236679e+00,4.999996722486377720e+00,2.212461592116206965e+00
2.849999999999907718e+00,4.976165861311875993e+00,3.288377342396670233e+00,4.999996960964990578e+00,2.214437542030673889e+00
2.851999999999907498e+00,4.976182412592127235e+00,3.287031409273867499e+00,4.999997181885630582e+00,2.216413512477421133e+00
2.853999999999907278e+00,4.976198932058284008e+00,3.285685477100404928e+00,4.999997386558383106e+00,2.218389503405425067e+00
2.855999999999907057e+00,4.976215419815429364e+00,3.284339545056461418e+00,4.999997576203150551e+00,2.220365514764540471e+00
2.857999999999906837e+00,4.976231875966202978e+00,3.282993612424545127e+00,4.999997751872797380e+00,2.222341546505564480e+00
2.859999999999906617e+00,4.976248300613008269e+00,3.281647678560353221e+00,4.999997914626262308e+00,2.224317598581370792e+00
2.861999999999906397e+00,4.976264693856699672e+00,3.280301742797024023e+00,4.999998065450774298e+00,2.226293670944046621e+00
2.863999999999906176e+00,4.976281055798110309e+00,3.278955804550543807e+00,4.999998205141873875e+00,2.228269763548081706e+00
2.865999999999905956e+00,4.976297386535005529e+00,3.277609863363151188e+00,4.999998334558778623e+00,2.230245876349190137e+00
2.867999999999905736e+00,4.976313686166546013e+00,3.276263918662685626e+00,4.999998454461922037e+00,2.232222009302180954e+00
2.869999999999905516e+00,4.976329954789414423e+00,3.274917970051692162e+00,4.999998565558899877e+00,2.234198162364271489e+00
2.871999999999905295e+00,4.976346192500519905e+00,3.273572017068242523e+00,4.999998668466598239e+00,2.236174335492510323e+00
2.873999999999905075e+00,4.976362399395334535e+00,3.272226059361496908e+00,4.999998763840038052e+00,2.238150528645247661e+00
2.875999999999904855e+00,4.976378575568682017e+00,3.270880096536221249e+00,4.999998852166979368e+00,2.240126741780275044e+00
2.877999999999904635e+00,4.976394721114402842e+00,3.269534128344029345e+00,4.999998934021487429e+00,2.242102974858264819e+00
2.879999999999904414e+00,4.976410836126861525e+00,3.268188154367903664e+00,4.999999009816313844e+00,2.244079227837294965e+00
2.881999999999904194e+00,4.976426920697520018e+00,3.266842174431016765e+00,4.999999080056029221e+00,2.246055500679115635e+00
2.883999999999903974e+00,4.976442974919756068e+00,3.265496188209500161e+00,4.999999145130750833e+00,2.248031793343679752e+00
2.885999999999903753e+00,4.976458998884923268e+00,3.264150195473911165e+00,4.999999205443651284e+00,2.250008105792119295e+00
2.887999999999903533e+00,4.976474992682804910e+00,3.262804196058795903e+00,4.999999261287841001e+00,2.251984437986908727e+00
2.889999999999903313e+00,4.976490956405674737e+00,3.261458189654410145e+00,4.999999313057037931e+00,2.253960789888811433e+00
2.891999999999903093e+00,4.976506890140952599e+00,3.260112176220773428e+00,4.999999360996914888e+00,2.255937161461917917e+00
2.893999999999902872e+00,4.976522793979746950e+00,3.258766155468741488e+00,4.999999405373754868e+00,2.257913552667664803e+00
2.895999999999902652e+00,4.976538668010402233e+00,3.257420127273952470e+00,4.999999446559486138e+00,2.259889963469497776e+00
2.897999999999902432e+00,4.976554512319834700e+00,3.256074091570060780e+00,4.999999484657439375e+00,2.261866393831864386e+00
2.899999999999902212e+00,4.976570326997782345e+00,3.254728048081207081e+00,4.999999519962849526e+00,2.263842843716646236e+00
2.901999999999901991e+00,4.976586112129504968e+00,3.253381996824324940e+00,4.999999552713640050e+00,2.265819313090014830e+00
2.903999999999901771e+00,4.976601867803126744e+00,3.252035937595893600e+00,4.999999583008074566e+00,2.267795801914501475e+00
2.905999999999901551e+00,4.976617594103930564e+00,3.250689870352007294e+00,4.999999611098028041e+00,2.269772310155714568e+00
2.907999999999901330e+00,4.976633291119057390e+00,3.249343794931627283e+00,4.999999637097756633e+00,2.271748837777662455e+00
2.909999999999901110e+00,4.976648958932583078e+00,3.247997711329933868e+00,4.999999661193533562e+00,2.273725384745975742e+00
2.911999999999900890e+00,4.976664597630025888e+00,3.246651619440124481e+00,4.999999683519259719e+00,2.275701951026030123e+00
2.913999999999900670e+00,4.976680207295860470e+00,3.245305519179605191e+00,4.999999704240733145e+00,2.277678536582707025e+00
2.915999999999900449e+00,4.976695788013875799e+00,3.243959410520822040e+00,4.999999723389392692e+00,2.279655141382503913e+00
2.917999999999900229e+00,4.976711339868703732e+00,3.242613293338638680e+00,4.999999741155202848e+00,2.281631765390158328e+00
2.919999999999900009e+00,4.976726862943043450e+00,3.241267167629048096e+00,4.999999757595068317e+00,2.283608408572384008e+00
2.921999999999899789e+00,4.976742357319867693e+00,3.239921033354947966e+00,4.999999772842123491e+00,2.285585070895292947e+00
2.923999999999899568e+00,4.976757823081877419e+00,3.238574890428168818e+00,4.999999786939292257e+00,2.287561752325044218e+00
2.925999999999899348e+00,4.976773260310967117e+00,3.237228738880018497e+00,4.999999800048504639e+00,2.289538452828994597e+00
2.927999999999899128e+00,4.976788669089591721e+00,3.235882578592869319e+00,4.999999812158944401e+00,2.291515172372452724e+00
2.929999999999898908e+00,4.976804049498605664e+00,3.234536409599217510e+00,4.999999823379686070e+00,2.293491910923181720e+00
2.931999999999898687e+00,4.976819401619502869e+00,3.233190231843844131e+00,4.999999833773102864e+00,2.295468668448066296e+00
2.933999999999898467e+00,4.976834725531874781e+00,3.231844045376845997e+00,4.999999843396984112e+00,2.297445444914802515e+00
2.935999999999898247e+00,4.976850021317976491e+00,3.230497850057988618e+00,4.999999852346610041e+00,2.299422240289568098e+00
2.937999999999898026e+00,4.976865289056278563e+00,3.229151645966763517e+00,4.999999860588093092e+00,2.301399054540368638e+00
2.939999999999897806e+00,4.976880528827486216e+00,3.227805433000731306e+00,4.999999868250871060e+00,2.303375887634222074e+00
2.941999999999897586e+00,4.976895740710212124e+00,3.226459211258703608e+00,4.999999875377519665e+00,2.305352739539660689e+00
2.943999999999897366e+00,4.976910924784816892e+00,3.225112980571763543e+00,4.999999881923986145e+00,2.307329610222758731e+00
2.945999999999897145e+00,4.976926081128238977e+00,3.223766741088995857e+00,4.999999888010299820e+00,2.309306499653277278e+00
2.947999999999896925e+00,4.976941209819640832e+00,3.222420492749271226e+00,4.999999893670314499e+00,2.311283407798451428e+00
2.949999999999896705e+00,4.976956310937311834e+00,3.221074235510570816e+00,4.999999898893642047e+00,2.313260334625949710e+00
2.951999999999896485e+00,4.976971384558359190e+00,3.219727969440135951e+00,4.999999903751086272e+00,2.315237280105137074e+00
2.953999999999896264e+00,4.976986430760784508e+00,3.218381694484926392e+00,4.999999908227816370e+00,2.317214244203249507e+00
2.955999999999896044e+00,4.977001449621718976e+00,3.217035410627731906e+00,4.999999912390517665e+00,2.319191226888613233e+00
2.957999999999895824e+00,4.977016441217615217e+00,3.215689117905173422e+00,4.999999916220544627e+00,2.321168228130360056e+00
2.959999999999895604e+00,4.977031405624779303e+00,3.214342816327448116e+00,4.999999919822794681e+00,2.323145247897282051e+00
2.961999999999895383e+00,4.977046342920054656e+00,3.212996505867984798e+00,4.999999923091859699e+00,2.325122286157279117e+00
2.963999999999895163e+00,4.977061253178572287e+00,3.211650186543340002e+00,4.999999926171344811e+00,2.327099342879610511e+00
2.965999999999894943e+00,4.977076136476256352e+00,3.210303858374438768e+00,4.999999928994781406e+00,2.329076418033190432e+00
2.967999999999894722e+00,4.977090992888435927e+00,3.208957521336338381e+00,4.999999931619677263e+00,2.331053511587086735e+00
2.969999999999894502e+00,4.977105822489734877e+00,3.207611175476905885e+00,4.999999934060642914e+00,2.333030623510471191e+00
2.971999999999894282e+00,4.977120625355374806e+00,3.206264820760698964e+00,4.999999936331208872e+00,2.335007753771808137e+00
2.973999999999894062e+00,4.977135401559709571e+00,3.204918457181259672e+00,4.999999938402170052e+00,2.336984902340675241e+00
2.975999999999893841e+00,4.977150151175733228e+00,3.203572084842968515e+00,4.999999940368627271e+00,2.338962069187452197e+00
2.977999999999893621e+00,4.977164874278805939e+00,3.202225703630720677e+00,4.999999942157852928e+00,2.340939254279867932e+00
2.979999999999893401e+00,4.977179570941251185e+00,3.200879313671077586e+00,4.999999943821561210e+00,2.342916457588940293e+00
2.981999999999893181e+00,4.977194241236910344e+00,3.199532914886537682e+00,4.999999945327243012e+00,2.344893679083275284e+00
2.983999999999892960e+00,4.977208885238373348e+00,3.198186507343381724e+00,4.999999946766941150e+00,2.346870918733369837e+00
2.985999999999892740e+00,4.977223503018770145e+00,3.196840091007842499e+00,4.999999948106838232e+00,2.348848176508337993e+00
