time,v(v_in),v(out)
1.044500000000038196e-05,2.700000000000000178e+00,4.974814269079161022e+00
1.045000000000038276e-05,2.700000000000000178e+00,4.974814288395866591e+00
1.045500000000038356e-05,2.700000000000000178e+00,4.974814307614042974e+00
1.046000000000038435e-05,2.700000000000000178e+00,4.974814326734388281e+00
1.046500000000038515e-05,2.700000000000000178e+00,4.974814345757178735e+00
1.047000000000038595e-05,2.700000000000000178e+00,4.974814364682882406e+00
1.047500000000038675e-05,2.700000000000000178e+00,4.974814383512133453e+00
1.048000000000038755e-05,2.700000000000000178e+00,4.974814402245453238e+00
1.048500000000038835e-05,2.700000000000000178e+00,4.974814420883257426e+00
1.049000000000038915e-05,2.700000000000000178e+00,4.974814439425895074e+00
1.049500000000038995e-05,2.700000000000000178e+00,4.974814457874015439e+00
1.050000000000039075e-05,2.700000000000000178e+00,4.974814476227987114e+00
1.050500000000039155e-05,2.700000000000000178e+00,4.974814494488426497e+00
1.051000000000039235e-05,2.700000000000000178e+00,4.974814512655807874e+00
1.051500000000039315e-05,2.700000000000000178e+00,4.974814530730535367e+00
1.052000000000039394e-05,2.700000000000000178e+00,4.974814548713033524e+00
1.052500000000039474e-05,2.700000000000000178e+00,4.974814566603738442e+00
1.053000000000039554e-05,2.700000000000000178e+00,4.974814584403350004e+00
1.053500000000039634e-05,2.700000000000000178e+00,4.974814602112170192e+00
1.054000000000039714e-05,2.700000000000000178e+00,4.974814619730702603e+00
1.054500000000039794e-05,2.700000000000000178e+00,4.974814637259433070e+00
1.055000000000039874e-05,2.700000000000000178e+00,4.974814654698825223e+00
1.055500000000039954e-05,2.700000000000000178e+00,4.974814672049125974e+00
1.056000000000040034e-05,2.700000000000000178e+00,4.974814689311055638e+00
1.056500000000040114e-05,2.700000000000000178e+00,4.974814706484926852e+00
1.057000000000040194e-05,2.700000000000000178e+00,4.974814723571133968e+00
1.057500000000040274e-05,2.700000000000000178e+00,4.974814740570412397e+00
1.058000000000040353e-05,2.700000000000000178e+00,4.974814757482851846e+00
1.058500000000040433e-05,2.700000000000000178e+00,4.974814774309044729e+00
1.059000000000040513e-05,2.700000000000000178e+00,4.974814791049606555e+00
1.059500000000040593e-05,2.700000000000000178e+00,4.974814807704715847e+00
1.060000000000040673e-05,2.700000000000000178e+00,4.974814824274812253e+00
1.060500000000040753e-05,2.700000000000000178e+00,4.974814840760462431e+00
1.061000000000040833e-05,2.700000000000000178e+00,4.974814857162113135e+00
1.061500000000040913e-05,2.700000000000000178e+00,4.974814873480126742e+00
1.062000000000040993e-05,2.700000000000000178e+00,4.974814889714914479e+00
1.062500000000041073e-05,2.700000000000000178e+00,4.974814905866836945e+00
1.063000000000041153e-05,2.700000000000000178e+00,4.974814921936420831e+00
1.063500000000041233e-05,2.700000000000000178e+00,4.974814937924070257e+00
1.064000000000041312e-05,2.700000000000000178e+00,4.974814953830189346e+00
1.064500000000041392e-05,2.700000000000000178e+00,4.974814969655306562e+00
1.065000000000041472e-05,2.700000000000000178e+00,4.974814985399718559e+00
1.065500000000041552e-05,2.700000000000000178e+00,4.974815001063818798e+00
1.066000000000041632e-05,2.700000000000000178e+00,4.974815016647899490e+00
1.066500000000041712e-05,2.700000000000000178e+00,4.974815032152629435e+00
1.067000000000041792e-05,2.700000000000000178e+00,4.974815047578375449e+00
1.067500000000041872e-05,2.700000000000000178e+00,4.974815062925355136e+00
1.068000000000041952e-05,2.700000000000000178e+00,4.974815078194219531e+00
1.068500000000042032e-05,2.700000000000000178e+00,4.974815093385085873e+00
1.069000000000042112e-05,2.700000000000000178e+00,4.974815108498510163e+00
1.069500000000042192e-05,2.700000000000000178e+00,4.974815123534916950e+00
1.070000000000042271e-05,2.700000000000000178e+00,4.974815138494673938e+00
1.070500000000042351e-05,2.700000000000000178e+00,4.974815153378135513e+00
1.071000000000042431e-05,2.700000000000000178e+00,4.974815168185602765e+00
1.071500000000042511e-05,2.700000000000000178e+00,4.974815182917675216e+00
1.072000000000042591e-05,2.700000000000000178e+00,4.974815197574526060e+00
1.072500000000042671e-05,2.700000000000000178e+00,4.974815212156772581e+00
1.073000000000042751e-05,2.700000000000000178e+00,4.974815226664638601e+00
1.073500000000042831e-05,2.700000000000000178e+00,4.974815241098374585e+00
1.074000000000042911e-05,2.700000000000000178e+00,4.974815255458708840e+00
1.074500000000042991e-05,2.700000000000000178e+00,4.974815269745687552e+00
1.075000000000043071e-05,2.700000000000000178e+00,4.974815283959799217e+00
1.075500000000043151e-05,2.700000000000000178e+00,4.974815298101531447e+00
1.076000000000043230e-05,2.700000000000000178e+00,4.974815312171121384e+00
1.076500000000043310e-05,2.700000000000000178e+00,4.974815326169099272e+00
1.077000000000043390e-05,2.700000000000000178e+00,4.974815340095511296e+00
1.077500000000043470e-05,2.700000000000000178e+00,4.974815353950980068e+00
1.078000000000043550e-05,2.700000000000000178e+00,4.974815367735801352e+00
1.078500000000043630e-05,2.700000000000000178e+00,4.974815381450317986e+00
1.079000000000043710e-05,2.700000000000000178e+00,4.974815395094974946e+00
1.079500000000043790e-05,2.700000000000000178e+00,4.974815408669926775e+00
1.080000000000043870e-05,2.700000000000000178e+00,4.974815422175760560e+00
1.080500000000043950e-05,2.700000000000000178e+00,4.974815435612707226e+00
1.081000000000044030e-05,2.700000000000000178e+00,4.974815448981119381e+00
1.081500000000044110e-05,2.700000000000000178e+00,4.974815462281476641e+00
1.082000000000044189e-05,2.700000000000000178e+00,4.974815475514009933e+00
1.082500000000044269e-05,2.700000000000000178e+00,4.974815488678959063e+00
1.083000000000044349e-05,2.700000000000000178e+00,4.974815501776793880e+00
1.083500000000044429e-05,2.700000000000000178e+00,4.974815514807810146e+00
1.084000000000044509e-05,2.700000000000000178e+00,4.974815527772357804e+00
1.084500000000044589e-05,2.700000000000000178e+00,4.974815540670885383e+00
1.085000000000044669e-05,2.700000000000000178e+00,4.974815553503657561e+00
1.085500000000044749e-05,2.700000000000000178e+00,4.974815566271108658e+00
1.086000000000044829e-05,2.700000000000000178e+00,4.974815578973278640e+00
1.086500000000044909e-05,2.700000000000000178e+00,4.974815591610634691e+00
1.087000000000044989e-05,2.700000000000000178e+00,4.974815604183659090e+00
1.087500000000045069e-05,2.700000000000000178e+00,4.974815616692523257e+00
1.088000000000045148e-05,2.700000000000000178e+00,4.974815629137720130e+00
1.088500000000045228e-05,2.700000000000000178e+00,4.974815641519534815e+00
1.089000000000045308e-05,2.700000000000000178e+00,4.974815653838081886e+00
1.089500000000045388e-05,2.700000000000000178e+00,4.974815666093689970e+00
1.090000000000045468e-05,2.700000000000000178e+00,4.974815678287026088e+00
1.090500000000045548e-05,2.700000000000000178e+00,4.974815690418081360e+00
1.091000000000045628e-05,2.700000000000000178e+00,4.974815702487220825e+00
1.091500000000045708e-05,2.700000000000000178e+00,4.974815714495017360e+00
1.092000000000045788e-05,2.700000000000000178e+00,4.974815726441548236e+00
1.092500000000045868e-05,2.700000000000000178e+00,4.974815738327029280e+00
1.093000000000045948e-05,2.700000000000000178e+00,4.974815750151948990e+00
1.093500000000046028e-05,2.700000000000000178e+00,4.974815761916673296e+00
1.094000000000046107e-05,2.700000000000000178e+00,4.974815773621200421e+00
1.094500000000046187e-05,2.700000000000000178e+00,4.974815785266219592e+00
1.095000000000046267e-05,2.700000000000000178e+00,4.974815796851908445e+00
1.095500000000046347e-05,2.700000000000000178e+00,4.974815808378306947e+00
1.096000000000046427e-05,2.700000000000000178e+00,4.974815819846120313e+00
1.096500000000046507e-05,2.700000000000000178e+00,4.974815831255403609e+00
1.097000000000046587e-05,2.700000000000000178e+00,4.974815842606483685e+00
1.097500000000046667e-05,2.700000000000000178e+00,4.974815853899853479e+00
1.098000000000046747e-05,2.700000000000000178e+00,4.974815865135445492e+00
1.098500000000046827e-05,2.700000000000000178e+00,4.974815876313747331e+00
1.099000000000046907e-05,2.700000000000000178e+00,4.974815887435208417e+00
1.099500000000046987e-05,2.700000000000000178e+00,4.974815898499871381e+00
1.100000000000047066e-05,2.700000000000000178e+00,4.974815909508124356e+00
1.100500000000047146e-05,2.700000000000000178e+00,4.974815920460314622e+00
1.101000000000047226e-05,2.700000000000000178e+00,4.974815931356618037e+00
1.101500000000047306e-05,2.700000000000000178e+00,4.974815942197331253e+00
1.102000000000047386e-05,2.700000000000000178e+00,4.974815952982854839e+00
1.102500000000047466e-05,2.700000000000000178e+00,4.974815963713271394e+00
1.103000000000047546e-05,2.700000000000000178e+00,4.974815974389067641e+00
1.103500000000047626e-05,2.700000000000000178e+00,4.974815985010408781e+00
1.104000000000047706e-05,2.700000000000000178e+00,4.974815995577598571e+00
1.104500000000047786e-05,2.700000000000000178e+00,4.974816006090905240e+00
1.105000000000047866e-05,2.700000000000000178e+00,4.974816016550436260e+00
1.105500000000047946e-05,2.700000000000000178e+00,4.974816026956896842e+00
1.106000000000048025e-05,2.700000000000000178e+00,4.974816037310233696e+00
1.106500000000048105e-05,2.700000000000000178e+00,4.974816047610697289e+00
1.107000000000048185e-05,2.700000000000000178e+00,4.974816057858750362e+00
1.107500000000048265e-05,2.700000000000000178e+00,4.974816068054442653e+00
1.108000000000048345e-05,2.700000000000000178e+00,4.974816078198172065e+00
1.108500000000048425e-05,2.700000000000000178e+00,4.974816088290332061e+00
1.109000000000048505e-05,2.700000000000000178e+00,4.974816098330966163e+00
1.109500000000048585e-05,2.700000000000000178e+00,4.974816108320348818e+00
1.110000000000048665e-05,2.700000000000000178e+00,4.974816118258773123e+00
1.110500000000048745e-05,2.700000000000000178e+00,4.974816128146411387e+00
1.111000000000048825e-05,2.700000000000000178e+00,4.974816137983901321e+00
1.111500000000048905e-05,2.700000000000000178e+00,4.974816147771138120e+00
1.112000000000048984e-05,2.700000000000000178e+00,4.974816157508406000e+00
1.112500000000049064e-05,2.700000000000000178e+00,4.974816167196125960e+00
1.113000000000049144e-05,2.700000000000000178e+00,4.974816176834425008e+00
1.113500000000049224e-05,2.700000000000000178e+00,4.974816186423551834e+00
1.114000000000049304e-05,2.700000000000000178e+00,4.974816195963742693e+00
1.114500000000049384e-05,2.700000000000000178e+00,4.974816205455316442e+00
1.115000000000049464e-05,2.700000000000000178e+00,4.974816214898482691e+00
1.115500000000049544e-05,2.700000000000000178e+00,4.974816224293641120e+00
1.116000000000049624e-05,2.700000000000000178e+00,4.974816233640770413e+00
1.116500000000049704e-05,2.700000000000000178e+00,4.974816242940280020e+00
1.117000000000049784e-05,2.700000000000000178e+00,4.974816252192381327e+00
1.117500000000049863e-05,2.700000000000000178e+00,4.974816261397315920e+00
1.118000000000049943e-05,2.700000000000000178e+00,4.974816270555352915e+00
1.118500000000050023e-05,2.700000000000000178e+00,4.974816279666526952e+00
1.119000000000050103e-05,2.700000000000000178e+00,4.974816288731360281e+00
1.119500000000050183e-05,2.700000000000000178e+00,4.974816297750106031e+00
1.120000000000050263e-05,2.700000000000000178e+00,4.974816306722670056e+00
1.120500000000050343e-05,2.700000000000000178e+00,4.974816315649475129e+00
1.121000000000050423e-05,2.700000000000000178e+00,4.974816324530914713e+00
1.121500000000050503e-05,2.700000000000000178e+00,4.974816333367045651e+00
1.122000000000050583e-05,2.700000000000000178e+00,4.974816342158110416e+00
1.122500000000050663e-05,2.700000000000000178e+00,4.974816350904238682e+00
1.123000000000050743e-05,2.700000000000000178e+00,4.974816359605952698e+00
1.123500000000050822e-05,2.700000000000000178e+00,4.974816368263302202e+00
1.124000000000050902e-05,2.700000000000000178e+00,4.974816376876298740e+00
1.124500000000050982e-05,2.700000000000000178e+00,4.974816385445536504e+00
1.125000000000051062e-05,2.700000000000000178e+00,4.974816393971049244e+00
1.125500000000051142e-05,2.700000000000000178e+00,4.974816402453116737e+00
1.126000000000051222e-05,2.700000000000000178e+00,4.974816410891989449e+00
1.126500000000051302e-05,2.700000000000000178e+00,4.974816419287782843e+00
1.127000000000051382e-05,2.700000000000000178e+00,4.974816427640716299e+00
1.127500000000051462e-05,2.700000000000000178e+00,4.974816435951047389e+00
1.128000000000051542e-05,2.700000000000000178e+00,4.974816444219176681e+00
1.128500000000051622e-05,2.700000000000000178e+00,4.974816452445013581e+00
1.129000000000051702e-05,2.700000000000000178e+00,4.974816460628951553e+00
1.129500000000051781e-05,2.700000000000000178e+00,4.974816468771209088e+00
1.130000000000051861e-05,2.700000000000000178e+00,4.974816476871843030e+00
1.130500000000051941e-05,2.700000000000000178e+00,4.974816484931209537e+00
1.131000000000052021e-05,2.700000000000000178e+00,4.974816492949522662e+00
1.131500000000052101e-05,2.700000000000000178e+00,4.974816500926978691e+00
1.132000000000052181e-05,2.700000000000000178e+00,4.974816508863728615e+00
1.132500000000052261e-05,2.700000000000000178e+00,4.974816516760006024e+00
1.133000000000052341e-05,2.700000000000000178e+00,4.974816524615970792e+00
1.133500000000052421e-05,2.700000000000000178e+00,4.974816532432002170e+00
1.134000000000052501e-05,2.700000000000000178e+00,4.974816540208082394e+00
1.134500000000052581e-05,2.700000000000000178e+00,4.974816547944505452e+00
1.135000000000052661e-05,2.700000000000000178e+00,4.974816555641557336e+00
1.135500000000052740e-05,2.700000000000000178e+00,4.974816563299386374e+00
1.136000000000052820e-05,2.700000000000000178e+00,4.974816570918180858e+00
1.136500000000052900e-05,2.700000000000000178e+00,4.974816578497964770e+00
1.137000000000052980e-05,2.700000000000000178e+00,4.974816586039195521e+00
1.137500000000053060e-05,2.700000000000000178e+00,4.974816593542096044e+00
1.138000000000053140e-05,2.700000000000000178e+00,4.974816601006656569e+00
1.138500000000053220e-05,2.700000000000000178e+00,4.974816608433147991e+00
1.139000000000053300e-05,2.700000000000000178e+00,4.974816615821660015e+00
1.139500000000053380e-05,2.700000000000000178e+00,4.974816623172618968e+00
1.140000000000053460e-05,2.700000000000000178e+00,4.974816630486156299e+00
1.140500000000053540e-05,2.700000000000000178e+00,4.974816637762453198e+00
1.141000000000053620e-05,2.700000000000000178e+00,4.974816645001575388e+00
1.141500000000053699e-05,2.700000000000000178e+00,4.974816652203632117e+00
1.142000000000053779e-05,2.700000000000000178e+00,4.974816659369189153e+00
1.142500000000053859e-05,2.700000000000000178e+00,4.974816666498143469e+00
1.143000000000053939e-05,2.700000000000000178e+00,4.974816673590745530e+00
1.143500000000054019e-05,2.700000000000000178e+00,4.974816680647121458e+00
1.144000000000054099e-05,2.700000000000000178e+00,4.974816687667477311e+00
1.144500000000054179e-05,2.700000000000000178e+00,4.974816694652140825e+00
1.145000000000054259e-05,2.700000000000000178e+00,4.974816701601247892e+00
1.145500000000054339e-05,2.700000000000000178e+00,4.974816708514913088e+00
1.146000000000054419e-05,2.700000000000000178e+00,4.974816715393270528e+00
1.146500000000054499e-05,2.700000000000000178e+00,4.974816722236677258e+00
1.147000000000054579e-05,2.700000000000000178e+00,4.974816729045087094e+00
1.147500000000054658e-05,2.700000000000000178e+00,4.974816735818678559e+00
1.148000000000054738e-05,2.700000000000000178e+00,4.974816742557860216e+00
1.148500000000054818e-05,2.700000000000000178e+00,4.974816749262662263e+00
1.149000000000054898e-05,2.700000000000000178e+00,4.974816755933347601e+00
1.149500000000054978e-05,2.700000000000000178e+00,4.974816762570073436e+00
1.150000000000055058e-05,2.700000000000000178e+00,4.974816769172815789e+00
