time,v(v_in),v(out),v(c1),v(c2)
1.828000000000000455e-05,2.729208523273782383e+00,4.974963719864496703e+00,3.369694577522726497e+00,4.999696325462969604e+00
1.928000000000000514e-05,2.741687490389082438e+00,4.975083104397223011e+00,3.361229636148980848e+00,4.999810323796698874e+00
2.028000000000000573e-05,2.754156916096096808e+00,4.975200349020721724e+00,3.352798355899664351e+00,4.999883164077556508e+00
2.128000000000000632e-05,2.766616308123250434e+00,4.975315223485943683e+00,3.344393573395165298e+00,4.999926408333346117e+00
2.228000000000000691e-05,2.779065174595079402e+00,4.975428550355874613e+00,3.336005005178273031e+00,4.999955161229441281e+00
2.328000000000000750e-05,2.791503024051651405e+00,4.975539897081875829e+00,3.327631928266437278e+00,4.999971216118563433e+00
2.428000000000000809e-05,2.803929365467967116e+00,4.975649949308476927e+00,3.319268993848234928e+00,4.999982922375889594e+00
2.528000000000000868e-05,2.816343708273344681e+00,4.975758200509454277e+00,3.310917671117074246e+00,4.999988550156918343e+00
2.628000000000000927e-05,2.828745562370786448e+00,4.975865279611190850e+00,3.302574704368435032e+00,4.999993627068737290e+00
2.728000000000000986e-05,2.841134438156328379e+00,4.975970656282600935e+00,3.294242156314706182e+00,4.999995280253089369e+00
2.828000000000001045e-05,2.853509846538368144e+00,4.976074933271185330e+00,3.285917811054213988e+00,4.999997747780716040e+00
2.928000000000001104e-05,2.865871298956971902e+00,4.976177574997060482e+00,3.277603734733463448e+00,4.999997910545548763e+00
3.028000000000001163e-05,2.878218307403165088e+00,4.976279169455668949e+00,3.269298324536833444e+00,4.999999324492867103e+00
3.128000000000001222e-05,2.890550384438195231e+00,4.976379182753285946e+00,3.261003443698276882e+00,4.999998952040865419e+00
3.228000000000000942e-05,2.902867043212777443e+00,4.976478192484758978e+00,3.252717918245618733e+00,4.999999917599533994e+00
3.328000000000000663e-05,2.915167797486311940e+00,4.976575669041015004e+00,3.244443348357799017e+00,4.999999375806404522e+00
3.428000000000000383e-05,2.927452161646083351e+00,4.976672181323378297e+00,3.236178899455061764e+00,5.000000130825393185e+00
3.528000000000000103e-05,2.939719650726428046e+00,4.976767204973654657e+00,3.227925903370535199e+00,4.999999557905732139e+00
3.627999999999999823e-05,2.951969780427882828e+00,4.976861300915873976e+00,3.219683813134402772e+00,5.000000197841569793e+00
3.727999999999999543e-05,2.964202067136302521e+00,4.976953950392505988e+00,3.211453706844852540e+00,4.999999644483474448e+00
3.827999999999999263e-05,2.976416027941952702e+00,4.977045706692970306e+00,3.203235289370990113e+00,5.000000209408105079e+00
3.927999999999998984e-05,2.988611180658574895e+00,4.977136056773983519e+00,3.195029405930922550e+00,4.999999692415147301e+00
4.027999999999998704e-05,3.000787043842421120e+00,4.977225546494242536e+00,3.186835984702371061e+00,5.000000200554268304e+00
4.127999999999998424e-05,3.012943136811260914e+00,4.977313668544961267e+00,3.178655660333002064e+00,4.999999723969978049e+00
4.227999999999998144e-05,3.025078979663359036e+00,4.977400961503924748e+00,3.170488559787520977e+00,5.000000184917804624e+00
4.327999999999997864e-05,3.037194093296418984e+00,4.977486923779253836e+00,3.162335128762241432e+00,4.999999747982450060e+00
4.427999999999997585e-05,3.049287999426499418e+00,4.977572086799411544e+00,3.154195671016120972e+00,5.000000167684650165e+00
4.527999999999997305e-05,3.061360220606893723e+00,4.977655954652602688e+00,3.146070463734722544e+00,4.999999768025707780e+00
4.627999999999997025e-05,3.073410280246981596e+00,4.977739051742249288e+00,3.137959967397726313e+00,5.000000150838516788e+00
4.727999999999996745e-05,3.085437702631041113e+00,4.977820887791803983e+00,3.129864309956312152e+00,4.999999785556034304e+00
4.827999999999996465e-05,3.097442012937030142e+00,4.977901980299050955e+00,3.121784089928335337e+00,5.000000135002642843e+00
4.927999999999996186e-05,3.109422737255333136e+00,4.977981844572465064e+00,3.113719303708772479e+00,4.999999801256921117e+00
5.027999999999995906e-05,3.121379402607468379e+00,4.978060991323219220e+00,3.105670671321175025e+00,5.000000120422080307e+00
5.127999999999995626e-05,3.133311536964760613e+00,4.978138941387479477e+00,3.097638073859343866e+00,4.999999815418910920e+00
5.227999999999995346e-05,3.145218669266976352e+00,4.978216198807568382e+00,3.089622336972309480e+00,5.000000107043628184e+00
5.327999999999995066e-05,3.157100329440921005e+00,4.978292289890485556e+00,3.081623241875441455e+00,4.999999828286260772e+00
5.427999999999994787e-05,3.168956048418995142e+00,4.978367712124526001e+00,3.073641705675724811e+00,5.000000094834887499e+00
5.527999999999994507e-05,3.180785358157713905e+00,4.978441997223901794e+00,3.065677423793050416e+00,4.999999840003640728e+00
5.627999999999994227e-05,3.192587791656183782e+00,4.978515636238189934e+00,3.057731391790952546e+00,5.000000083664037476e+00
5.727999999999993947e-05,3.204362882974539417e+00,4.978588166221640243e+00,3.049803232877204451e+00,4.999999850686425162e+00
5.827999999999993667e-05,3.216110167252337781e+00,4.978660071894156935e+00,3.041894010291395833e+00,5.000000073480393326e+00
5.927999999999993387e-05,3.227829180726910163e+00,4.978730895573297843e+00,3.034003289370983847e+00,4.999999860392335904e+00
6.027999999999993108e-05,3.239519460751670188e+00,4.978801115740663974e+00,3.026132194853769164e+00,5.000000064235928576e+00
6.127999999999992828e-05,3.251180545814380096e+00,4.978870279866047355e+00,3.018280255975980708e+00,4.999999869252357954e+00
6.227999999999992548e-05,3.262811975555368171e+00,4.978938860215857964e+00,3.010448670442626540e+00,5.000000055765192464e+00
6.327999999999992268e-05,3.274413290785704866e+00,4.979006409160936286e+00,3.002636987464556650e+00,4.999999877345850940e+00
6.427999999999991988e-05,3.285984033505329194e+00,4.979073392484231420e+00,2.994846563453905208e+00,5.000000048076094217e+00
6.527999999999991709e-05,3.297523746921131149e+00,4.979139366609255823e+00,2.987077175825505027e+00,4.999999884702877928e+00
6.627999999999991429e-05,3.309031975464983510e+00,4.979204789339092052e+00,2.979330744196871716e+00,5.000000041057861111e+00
6.727999999999991149e-05,3.320508264811729671e+00,4.979269217773157230e+00,2.971608141337914510e+00,4.999999891389691697e+00
6.827999999999990869e-05,3.331952161897115960e+00,4.979333095052982827e+00,2.963913616743786061e+00,5.000000034645837310e+00
6.927999999999990589e-05,3.343363214935680894e+00,4.979395965034520977e+00,2.956252773197014960e+00,4.999999897505766455e+00
7.027999999999990310e-05,3.354740973438589347e+00,4.979458228661810537e+00,2.948639271059649403e+00,5.000000028821454556e+00
7.127999999999990030e-05,3.366084988231417441e+00,4.979519361235116293e+00,2.941098533080646060e+00,4.999999903099825893e+00
7.227999999999989750e-05,3.377394811471885028e+00,4.979579608631784282e+00,2.933683522850373926e+00,5.000000023481638856e+00
7.327999999999989470e-05,3.388669996667536655e+00,4.979638160883621545e+00,2.926493343828483695e+00,4.999999908159889372e+00
7.427999999999989190e-05,3.399910098693366134e+00,4.979694729322302393e+00,2.919707979184881008e+00,5.000000018584876749e+00
7.527999999999988910e-05,3.411114673809392261e+00,4.979747634915430154e+00,2.913611376524657626e+00,4.999999912717028927e+00
7.627999999999988631e-05,3.422283279678175028e+00,4.979795380108920533e+00,2.908575087073161480e+00,5.000000014100415058e+00
7.727999999999988351e-05,3.433415475382277204e+00,4.979835077921338282e+00,2.904977590979895385e+00,4.999999916906880060e+00
7.827999999999988071e-05,3.444510821441674864e+00,4.979864685194188567e+00,2.903035289186733259e+00,5.000000010062773725e+00
7.927999999999987791e-05,3.455568879831103946e+00,4.979882171086329024e+00,2.902781240568504728e+00,4.999999920723864122e+00
8.027999999999987511e-05,3.466589213997353092e+00,4.979887520869502815e+00,2.904061185771319664e+00,5.000000006425686649e+00
8.127999999999987232e-05,3.477571388876499192e+00,4.979880956761514099e+00,2.906717911662234144e+00,4.999999924271448570e+00
8.227999999999986952e-05,3.488514970911083424e+00,4.979863913734370762e+00,2.910544113201113614e+00,5.000000003174451813e+00
8.327999999999986672e-05,3.499419528067224228e+00,4.979837356065483611e+00,2.915305545297247836e+00,4.999999927470716976e+00
8.427999999999986392e-05,3.510284629851677440e+00,4.979803221926085044e+00,2.920820437893090649e+00,5.000000000179907644e+00
8.527999999999986112e-05,3.521109847328828479e+00,4.979762431858087979e+00,2.926941204127571083e+00,4.999999930356501032e+00
8.627999999999985833e-05,3.531894753137627241e+00,4.979716497773274853e+00,2.933551783219239262e+00,4.999999997472749591e+00
8.727999999999985553e-05,3.542638921508458605e+00,4.979665889966137016e+00,2.940560009890127890e+00,4.999999933014896314e+00
8.827999999999985273e-05,3.553341928279952988e+00,4.979611717686186267e+00,2.947892698878138429e+00,4.999999995000725228e+00
8.927999999999984993e-05,3.564003350915728507e+00,4.979554123244184005e+00,2.955491516264056706e+00,4.999999935412167140e+00
9.027999999999984713e-05,3.574622768521075855e+00,4.979493955334458377e+00,2.963309562746951453e+00,4.999999992728551668e+00
9.127999999999984434e-05,3.585199761859571232e+00,4.979431151923030541e+00,2.971308936248240773e+00,4.999999937560912322e+00
9.227999999999984154e-05,3.595733913369627555e+00,4.979366403409160036e+00,2.979458633554055158e+00,4.999999990628891666e+00
9.327999999999983874e-05,3.606224807180981262e+00,4.979299524083437234e+00,2.987733183071101806e+00,4.999999939557908668e+00
9.427999999999983594e-05,3.616672029131107635e+00,4.979231108923040772e+00,2.996111362837974745e+00,4.999999988762715120e+00
9.527999999999983314e-05,3.627075166781572602e+00,4.979160896632048861e+00,3.004575455144488760e+00,4.999999941376903401e+00
9.627999999999983034e-05,3.637433809434314824e+00,4.979089423728280117e+00,3.013110431503794651e+00,4.999999987029188908e+00
9.727999999999982755e-05,3.647747548147859398e+00,4.979016381479927311e+00,3.021703560690158330e+00,4.999999943032478633e+00
9.827999999999982475e-05,3.658015975753461824e+00,4.978942269703713563e+00,3.030343859948016583e+00,4.999999985453133178e+00
9.927999999999982195e-05,3.668238686871181820e+00,4.978866748923086227e+00,3.039021905874419005e+00,4.999999944537900198e+00
1.002799999999998192e-04,3.678415277925889626e+00,4.978790295328718862e+00,3.047729440107944665e+00,4.999999983979196649e+00
1.012799999999998164e-04,3.688545347163195043e+00,4.978712548845271257e+00,3.056459299157060272e+00,4.999999945946311364e+00
1.022799999999998136e-04,3.698628494665309852e+00,4.978633970114376694e+00,3.065205112040366053e+00,4.999999982677775456e+00
1.032799999999998108e-04,3.708664322366836075e+00,4.978554184811260441e+00,3.073961301690559367e+00,4.999999947187033555e+00
1.042799999999998080e-04,3.718652434070480517e+00,4.978473643168840113e+00,3.082722838905739504e+00,4.999999981494945622e+00
1.052799999999998052e-04,3.728592435462694255e+00,4.978391960703191899e+00,3.091485287966532436e+00,4.999999948354908241e+00
1.062799999999998024e-04,3.738483934129243735e+00,4.978309580606415707e+00,3.100244596095179439e+00,4.999999980378378339e+00
1.072799999999997996e-04,3.748326539570697946e+00,4.978226110948248184e+00,3.108997167082333313e+00,4.999999949376859654e+00
1.082799999999997968e-04,3.758119863217846746e+00,4.978141990148013285e+00,3.117739673782327525e+00,4.999999979360349123e+00
1.092799999999997940e-04,3.767863518447042814e+00,4.978056820677188021e+00,3.126469149892890265e+00,4.999999950343954502e+00
1.102799999999997912e-04,3.777557120595459672e+00,4.977971037747972005e+00,3.135182817808188194e+00,4.999999978473020690e+00
1.112799999999997884e-04,3.787200286976283969e+00,4.977884239527011090e+00,3.143878192403558813e+00,4.999999951224108230e+00
1.122799999999997856e-04,3.796792636893818962e+00,4.977796859126507378e+00,3.152552919414502774e+00,4.999999977626100822e+00
1.132799999999997828e-04,3.806333791658513377e+00,4.977708491333928009e+00,3.161204887284559284e+00,4.999999951984018587e+00
1.142799999999997800e-04,3.815823374601915230e+00,4.977619567961228952e+00,3.169832072945978574e+00,4.999999976852910422e+00
1.152799999999997772e-04,3.825261011091537711e+00,4.977529681097356828e+00,3.178432659165360885e+00,4.999999952712946616e+00
1.162799999999997744e-04,3.834646328545653127e+00,4.977439261843173313e+00,3.187004885656306907e+00,4.999999976187901929e+00
1.172799999999997716e-04,3.843978956447998030e+00,4.977347900099005962e+00,3.195547170200653042e+00,4.999999953417458620e+00
1.182799999999997688e-04,3.853258526362402847e+00,4.977256026697754798e+00,3.204057963707141354e+00,4.999999975543785169e+00
1.192799999999997660e-04,3.862484671947337134e+00,4.977163229743260864e+00,3.212535873944184051e+00,4.999999954020122317e+00
1.202799999999997632e-04,3.871657028970370007e+00,4.977069940138283854e+00,3.220979523585303816e+00,4.999999974956646831e+00
1.212799999999997604e-04,3.880775235322551531e+00,4.976975744498503218e+00,3.229387675732297680e+00,4.999999954567240223e+00
1.222799999999997576e-04,3.889838931032709279e+00,4.976881074058784549e+00,3.237759094288003237e+00,4.999999974420802573e+00
1.232799999999997548e-04,3.898847758281655196e+00,4.976785514195844584e+00,3.246092670705274408e+00,4.999999955064338586e+00
1.242799999999997520e-04,3.907801361416314734e+00,4.976689496681817815e+00,3.254387286205805196e+00,4.999999973931530839e+00
1.252799999999997492e-04,3.916699386963767626e+00,4.976592605859708307e+00,3.262641939340191310e+00,4.999999955515988859e+00
1.262799999999997464e-04,3.925541483645201168e+00,4.976495274203434960e+00,3.270855609712881584e+00,4.999999973484561266e+00
1.272799999999997436e-04,3.934327302389778680e+00,4.976397085195873871e+00,3.279027386070528571e+00,4.999999955967136422e+00
1.282799999999997408e-04,3.943056496348419149e+00,4.976298472145149532e+00,3.287156331273762166e+00,4.999999973076924675e+00
1.292799999999997380e-04,3.951728720907492054e+00,4.976199017822724002e+00,3.295241610685567757e+00,4.999999956338586848e+00
1.302799999999997352e-04,3.960343633702422039e+00,4.976099156480066732e+00,3.303282358219134185e+00,4.999999972705063911e+00
1.312799999999997324e-04,3.968900894631201659e+00,4.975998470309533239e+00,3.311277804861275875e+00,4.999999956675557300e+00
1.322799999999997296e-04,3.977400165867822857e+00,4.975897394594640311e+00,3.319227145650066380e+00,4.999999972364760126e+00
1.332799999999997268e-04,3.985841111875609855e+00,4.975795511068658250e+00,3.327129668224680703e+00,4.999999957022464692e+00
1.342799999999997240e-04,3.994223399420467224e+00,4.975693256120800712e+00,3.334984620615424777e+00,4.999999972054008701e+00
1.352799999999997212e-04,4.002546697584035584e+00,4.975590211134433005e+00,3.342791339730027289e+00,4.999999957299163356e+00
1.362799999999997184e-04,4.010810677776755817e+00,4.975486813666661234e+00,3.350549119881145899e+00,4.999999971770149543e+00
1.372799999999997156e-04,4.019015013750839138e+00,4.975382644853772796e+00,3.358257341133140450e+00,4.999999957590798516e+00
1.382799999999997128e-04,4.027159381613151012e+00,4.975278143473254033e+00,3.365915338506480392e+00,4.999999971510683316e+00
1.392799999999997100e-04,4.035243459837991153e+00,4.975172890510315860e+00,3.373522530130363517e+00,4.999999957817242269e+00
1.402799999999997072e-04,4.043266929279795363e+00,4.975067326006739954e+00,3.381078287072505351e+00,4.999999971273402899e+00
1.412799999999997044e-04,4.051229473185728125e+00,4.974961030890281855e+00,3.388582061261002476e+00,4.999999958063177985e+00
1.422799999999997016e-04,4.059130777208189045e+00,4.974854446503926830e+00,3.396033255892171088e+00,4.999999971056243275e+00
1.432799999999996988e-04,4.066970529417226032e+00,4.974747153807683731e+00,3.403431353094971357e+00,4.999999958288863233e+00
1.442799999999996960e-04,4.074748420312843677e+00,4.974639595476362253e+00,3.410775784886807660e+00,4.999999970858296727e+00
1.452799999999996932e-04,4.082464142837229915e+00,4.974531352590067179e+00,3.418066060552879204e+00,4.999999958454847793e+00
1.462799999999996904e-04,4.090117392386869000e+00,4.974422869180856743e+00,3.425301638120781256e+00,4.999999970676910266e+00
1.472799999999996876e-04,4.097707866824574552e+00,4.974313726535526392e+00,3.432482051437240056e+00,4.999999958645789278e+00
1.482799999999996848e-04,4.105235266491410684e+00,4.974204370063458391e+00,3.439606782142908159e+00,4.999999970510512703e+00
1.492799999999996820e-04,4.112699294218529644e+00,4.974094381342782256e+00,3.446675386431913957e+00,4.999999958821446988e+00
1.502799999999996792e-04,4.120099655338895772e+00,4.973984207175844219e+00,3.453687367502590977e+00,4.999999970358663504e+00
1.512799999999996764e-04,4.127436057698924188e+00,4.973873429516100231e+00,3.460642301993171355e+00,4.999999958941916844e+00
1.522799999999996737e-04,4.134708211670011124e+00,4.973762496570645730e+00,3.467539712893442871e+00,4.999999970219141332e+00
1.532799999999996709e-04,4.141915830159971001e+00,4.973650990750512868e+00,3.474379195648714447e+00,4.999999959091441681e+00
1.542799999999996681e-04,4.149058628624366030e+00,4.973539361674388815e+00,3.481160291514051153e+00,4.999999970090762247e+00
1.552799999999996653e-04,4.156136325077743443e+00,4.973427192292968257e+00,3.487882613319526204e+00,4.999999959229407764e+00
1.562799999999996625e-04,4.163148640104767040e+00,4.973314933638868673e+00,3.494545719266722639e+00,4.999999969973433878e+00
1.572799999999996597e-04,4.170095296871244805e+00,4.973202169283822194e+00,3.501149238343510994e+00,4.999999959315566400e+00
1.582799999999996569e-04,4.176976021135064165e+00,4.973089351671963421e+00,3.507692744545864105e+00,4.999999969865255522e+00
1.592799999999996541e-04,4.183790541257011775e+00,4.972976065076029961e+00,3.514175881947353641e+00,4.999999959433856667e+00
1.602799999999996513e-04,4.190538588211500937e+00,4.972862763345076154e+00,3.520598239336812707e+00,4.999999969765337227e+00
1.612799999999996485e-04,4.197219895597194217e+00,4.972749031530821817e+00,3.526959474939177497e+00,4.999999959543375283e+00
1.622799999999996457e-04,4.203834199647515035e+00,4.972635324876828911e+00,3.533259191460756732e+00,4.999999969633052821e+00
1.632799999999996429e-04,4.210381239241065998e+00,4.972521229289963429e+00,3.539497060457547750e+00,4.999999959643514735e+00
1.642799999999996401e-04,4.216860755911932657e+00,4.972407201391366272e+00,3.545672697785098304e+00,4.999999969550605883e+00
1.652799999999996373e-04,4.223272493859891341e+00,4.972292828018152200e+00,3.551785787612245837e+00,4.999999959694255480e+00
1.662799999999996345e-04,4.229616199960508638e+00,4.972178567147875761e+00,3.557835958266973186e+00,4.999999969474584027e+00
1.672799999999996317e-04,4.235891623775128956e+00,4.972064006620310117e+00,3.563822905899865834e+00,4.999999959780256908e+00
1.682799999999996289e-04,4.242098517560765281e+00,4.971949605741448508e+00,3.569746270715828729e+00,4.999999969403861932e+00
1.692799999999996261e-04,4.248236636279878908e+00,4.971834953423434733e+00,3.575605760289824353e+00,4.999999959860354615e+00
1.702799999999996233e-04,4.254305737610051708e+00,4.971720510266742110e+00,3.581401026176511238e+00,4.999999969338884576e+00
1.712799999999996205e-04,4.260305581953557130e+00,4.971605866323282719e+00,3.587131786881762707e+00,4.999999959934593008e+00
1.722799999999996177e-04,4.266235932446813095e+00,4.971491483448306603e+00,3.592797704849024054e+00,4.999999969279141254e+00
1.732799999999996149e-04,4.272096554969735394e+00,4.971376952895085743e+00,3.598398509075608320e+00,4.999999960003474797e+00
1.742799999999996121e-04,4.277887218154983628e+00,4.971262737727056624e+00,3.603933872478092049e+00,4.999999969224150576e+00
1.752799999999996093e-04,4.283607693397089022e+00,4.971148430458399936e+00,3.609403534161533589e+00,4.999999960026674906e+00
1.762799999999996065e-04,4.289257754861485417e+00,4.971034495305704404e+00,3.614807177150027417e+00,4.999999969172563397e+00
1.772799999999996037e-04,4.294837179493419477e+00,4.970920526097584613e+00,3.620144550310501419e+00,4.999999960087577300e+00
1.782799999999996009e-04,4.300345747026760534e+00,4.970806988142014937e+00,3.625415346448924492e+00,4.999999969124014676e+00
1.792799999999995981e-04,4.305783239992694966e+00,4.970693476631552699e+00,3.630619323887441130e+00,4.999999960144773326e+00
1.802799999999995953e-04,4.311149443728310438e+00,4.970580457894254955e+00,3.635756184922168011e+00,4.999999969079157225e+00
1.812799999999995925e-04,4.316444146385071789e+00,4.970467528529244561e+00,3.640825697060459554e+00,4.999999960198099558e+00
1.822799999999995897e-04,4.321667138937185015e+00,4.970355155805439296e+00,3.645827571828830660e+00,4.999999969037676628e+00
1.832799999999995869e-04,4.326818215189846661e+00,4.970242937765583235e+00,3.650761585673376164e+00,4.999999960247889952e+00
1.842799999999995841e-04,4.331897171787385759e+00,4.970131342530598850e+00,3.655627459119811018e+00,4.999999968958459995e+00
1.852799999999995813e-04,4.336903808221293843e+00,4.970019969616623179e+00,3.660424977335702490e+00,4.999999960293539658e+00
1.862799999999995785e-04,4.341837926838135964e+00,4.969909287897967154e+00,3.665153869640506379e+00,4.999999968924180749e+00
1.872799999999995757e-04,4.346699332847358654e+00,4.969798898386404318e+00,3.669813929728419577e+00,4.999999960294559287e+00
1.882799999999995729e-04,4.351487834328976234e+00,4.969689270600811781e+00,3.674404895524090442e+00,4.999999968891876811e+00
1.892799999999995701e-04,4.356203242241148743e+00,4.969580007063342464e+00,3.678926569074425057e+00,4.999999960335175686e+00
1.902799999999995673e-04,4.360845370427647083e+00,4.969471577817686558e+00,3.683378696744415315e+00,4.999999968860831423e+00
1.912799999999995645e-04,4.365414035625199141e+00,4.969363586902785457e+00,3.687761088777157248e+00,4.999999960373838093e+00
1.922799999999995617e-04,4.369909057470724001e+00,4.969256504757264992e+00,3.692073499828265160e+00,4.999999968831859931e+00
1.932799999999995589e-04,4.374330258508457803e+00,4.969149936933221490e+00,3.696315748196424611e+00,4.999999960410224986e+00
1.942799999999995561e-04,4.378677464196952585e+00,4.969044354122205576e+00,3.700487596692231040e+00,4.999999968804794470e+00
1.952799999999995533e-04,4.382950502915972990e+00,4.968939363378891194e+00,3.704588871544794770e+00,4.999999960444524660e+00
1.962799999999995505e-04,4.387149205973265076e+00,4.968835435495085662e+00,3.708619343600771945e+00,4.999999968779456516e+00
1.972799999999995477e-04,4.391273407611222979e+00,4.968732179004581972e+00,3.712578846906028129e+00,4.999999960476912086e+00
1.982799999999995449e-04,4.395322945013425908e+00,4.968630064635351395e+00,3.716467160233759337e+00,4.999999968755687973e+00
1.992799999999995421e-04,4.399297658311073889e+00,4.968528702370969441e+00,3.720284125345628912e+00,4.999999960507549801e+00
2.002799999999995393e-04,4.403197390589289384e+00,4.968428562698004924e+00,3.724029528843793457e+00,4.999999968733343181e+00
2.012799999999995365e-04,4.407021987893321224e+00,4.968329257008332611e+00,3.727703220113027349e+00,4.999999960536584354e+00
2.022799999999995337e-04,4.410771299234614418e+00,4.968231255360805676e+00,3.731304993497336575e+00,4.999999968712293352e+00
2.032799999999995309e-04,4.414445176596778708e+00,4.968134170503848424e+00,3.734834705922589038e+00,4.999999960564146306e+00
2.042799999999995281e-04,4.418043474941426574e+00,4.968038471870136696e+00,3.738292159394321246e+00,4.999999968692415031e+00
2.052799999999995254e-04,4.421566052213900200e+00,4.967943773504448046e+00,3.741677218307580155e+00,4.999999960549562417e+00
2.062799999999995226e-04,4.425012769348880326e+00,4.967850544002725854e+00,3.744989692258439362e+00,4.999999968631894554e+00
2.072799999999995198e-04,4.428383490275876078e+00,4.967758398636010320e+00,3.748229453041745707e+00,4.999999960574991853e+00
2.082799999999995170e-04,4.431678081924597556e+00,4.967667804943338261e+00,3.751396317780752110e+00,4.999999968613623835e+00
2.092799999999995142e-04,4.434896414230207640e+00,4.967578379343679629e+00,3.754490165610480101e+00,4.999999960598769277e+00
2.102799999999995114e-04,4.438038360138456540e+00,4.967490588089035874e+00,3.757510821124197875e+00,4.999999968596737787e+00
2.112799999999995086e-04,4.441103795610700899e+00,4.967404048657791726e+00,3.760458170743826933e+00,4.999999960621495099e+00
2.122799999999995058e-04,4.444092599628795881e+00,4.967319225776529734e+00,3.763332046477398052e+00,4.999999968580647547e+00
2.132799999999995030e-04,4.447004654199878004e+00,4.967235737887553348e+00,3.766132341985980236e+00,4.999999960643271457e+00
2.142799999999995002e-04,4.449839844361017427e+00,4.967154047944458028e+00,3.768858896648698664e+00,4.999999968565279396e+00
2.152799999999994974e-04,4.452598058183763641e+00,4.967073775251467538e+00,3.771511611320952362e+00,4.999999960664174736e+00
2.162799999999994946e-04,4.455279186778554390e+00,4.966995380735888865e+00,3.774090332707696671e+00,4.999999968550567608e+00
2.172799999999994918e-04,4.457883124299026889e+00,4.966918484454542870e+00,3.776594968822137410e+00,4.999999960684277767e+00
2.182799999999994890e-04,4.460409767946183379e+00,4.966843545049030695e+00,3.779025373656831999e+00,4.999999968536454453e+00
2.192799999999994862e-04,4.462859017972461650e+00,4.966770183215745149e+00,3.781381462345211553e+00,4.999999960703645385e+00
2.202799999999994834e-04,4.465230777685662567e+00,4.966698855047041228e+00,3.783663096135661430e+00,4.999999968522885752e+00
2.212799999999994806e-04,4.467524953452775449e+00,4.966629181762367118e+00,3.785870197250736702e+00,4.999999960722337988e+00
2.222799999999994778e-04,4.469741454703667571e+00,4.966561616638469623e+00,3.788002634162676685e+00,4.999999968509813542e+00
2.232799999999994750e-04,4.471880193934666181e+00,4.966495781298616130e+00,3.790060336154043696e+00,4.999999960740410643e+00
2.242799999999994722e-04,4.473941086712007298e+00,4.966432125938106346e+00,3.792043178894110689e+00,4.999999968497197855e+00
2.252799999999994694e-04,4.475924051675173487e+00,4.966370272464222246e+00,3.793951098701872748e+00,4.999999960757912199e+00
2.262799999999994666e-04,4.477829010540103738e+00,4.966310667724083139e+00,3.795783978417064830e+00,4.999999968484997837e+00
2.272799999999994638e-04,4.479655888102284322e+00,4.966252933792375757e+00,3.797541761371578506e+00,4.999999960774888841e+00
2.282799999999994610e-04,4.481404612239715313e+00,4.966197513904887728e+00,3.799224337555745734e+00,4.999999968473178846e+00
2.292799999999994582e-04,4.483075113915764298e+00,4.966144030188623049e+00,3.800831657294944321e+00,4.999999960791386755e+00
2.302799999999994554e-04,4.484667327181883323e+00,4.966092922009694988e+00,3.802363617707382737e+00,4.999999968461709798e+00
2.312799999999994526e-04,4.486181189180220130e+00,4.966043811436933630e+00,3.803820176094488303e+00,4.999999960766642992e+00
2.322799999999994498e-04,4.487616640146095293e+00,4.965997133716919976e+00,3.805201236688443345e+00,4.999999968449654553e+00
2.332799999999994470e-04,4.488973623410362990e+00,4.965952510756434179e+00,3.806506763749191169e+00,4.999999960783652497e+00
2.342799999999994442e-04,4.490252085401645665e+00,4.965910373440630465e+00,3.807736668603951546e+00,4.999999968437019326e+00
2.352799999999994414e-04,4.491451975648454109e+00,4.965870343419764410e+00,3.808890922460530071e+00,4.999999960800653120e+00
2.362799999999994386e-04,4.492573246781176977e+00,4.965832846985809290e+00,3.809969443729963157e+00,4.999999968424799768e+00
2.372799999999994358e-04,4.493615854533947740e+00,4.965797505447548055e+00,3.810972210553007056e+00,4.999999960817162581e+00
2.382799999999994330e-04,4.494579757746398840e+00,4.965764740287153423e+00,3.811899148412328131e+00,4.999999968412986107e+00
2.392799999999994302e-04,4.495464918365282614e+00,4.965734172399442592e+00,3.812750242372116016e+00,4.999999960833217294e+00
2.402799999999994274e-04,4.496271301445971424e+00,4.965706218253362003e+00,3.813525424976236700e+00,4.999999968360750557e+00
2.412799999999994246e-04,4.496998875153843223e+00,4.965680498270497623e+00,3.814224688204206348e+00,4.999999960847947733e+00
2.422799999999994218e-04,4.497647610765534765e+00,4.965657423721456354e+00,3.814847971652054692e+00,4.999999968351018786e+00
2.432799999999994190e-04,4.498217482670072265e+00,4.965636614509742586e+00,3.815395274207442622e+00,4.999999960861424952e+00
2.442799999999994433e-04,4.498708468369891023e+00,4.965618476539620296e+00,3.815866542511582971e+00,4.999999968341969137e+00
2.452799999999994676e-04,4.499120548481716497e+00,4.965602629169796778e+00,3.816261782353288279e+00,4.999999960874699667e+00
2.462799999999994919e-04,4.499453706737329028e+00,4.965589472790321146e+00,3.816580947412680391e+00,4.999999968333066924e+00
2.472799999999995163e-04,4.499707929984213983e+00,4.965578626204015578e+00,3.816824050377223720e+00,4.999999960887814510e+00
2.482799999999995406e-04,4.499883208186070682e+00,4.965570484159445463e+00,3.816991051960363812e+00,4.999999968324297939e+00
2.492799999999995649e-04,4.499979534423217409e+00,4.965564664912553106e+00,3.817081971744197055e+00,4.999999960900788132e+00
